Date,Actual,Basic_nn
2010-11-21,8066.84,8327.577
2010-11-21,8028.86,8389.136
2010-11-21,8022.77,8431.014
2010-11-21,8140.54,8353.493
2010-11-21,8081.94,8323.797
2010-11-21,7891.74,8428.448
2010-11-21,7735.92,8497.357
2010-11-21,7670.76,8469.832
2010-11-21,7536.78,8283.282
2010-11-21,7442.11,8154.14
2010-11-21,7272.63,8070.0356
2010-11-21,7106.86,7993.4824
2010-11-22,6965.14,7953.171
2010-11-22,6852.4,7633.561
2010-11-22,6719.32,7335.2354
2010-11-22,6534.4,7441.389
2010-11-22,6381.95,7347.7446
2010-11-22,6278.91,7161.0767
2010-11-22,6218.12,6914.758
2010-11-22,6246.06,6701.5273
2010-11-22,6341.62,6572.652
2010-11-22,6626.39,6513.394
2010-11-22,6874.83,6522.2173
2010-11-22,7428.62,6604.012
2010-11-22,7990.92,6736.326
2010-11-22,8429.33,6931.3633
2010-11-22,8758.04,7421.854
2010-11-22,9021.75,7945.4805
2010-11-22,9174.34,8435.129
2010-11-22,9379.13,8913.491
2010-11-22,9501.78,9196.789
2010-11-22,9662.41,9395.703
2010-11-22,9684.4,9581.144
2010-11-22,9700.28,9655.339
2010-11-22,9750.52,9753.21
2010-11-22,9687.44,9789.985
2010-11-22,9643.01,9762.9375
2010-11-22,9673.54,9738.662
2010-11-22,9754.38,9684.131
2010-11-22,9766.75,9660.079
2010-11-22,9736.53,9709.019
2010-11-22,9736.18,9731.573
2010-11-22,9713.49,9699.898
2010-11-22,9726.78,9687.377
2010-11-22,9691.35,9748.607
2010-11-22,9706.76,9785.704
2010-11-22,9565.39,9758.712
2010-11-22,9381.76,9699.655
2010-11-22,9175.94,9645.988
2010-11-22,8997.81,9605.802
2010-11-22,8910.26,9528.7705
2010-11-22,8961.54,9458.728
2010-11-22,8881.13,9387.898
2010-11-22,8608.68,9345.938
2010-11-22,8331.93,9289.163
2010-11-22,8326.58,9145.085
2010-11-22,8210.31,8910.669
2010-11-22,8095.65,8729.356
2010-11-22,7990.08,8643.538
2010-11-22,7809.96,8479.446
2010-11-23,7676.74,8345.442
2010-11-23,7488.34,8101.9526
2010-11-23,7284.98,7895.409
2010-11-23,6955.98,7468.8276
2010-11-23,6695.74,7338.7314
2010-11-23,6565.37,7133.9624
2010-11-23,6467.37,6877.534
2010-11-23,6419.44,6689.6865
2010-11-23,6535.9,6558.382
2010-11-23,6693.26,6519.448
2010-11-23,6915.04,6535.0044
2010-11-23,7480.59,6646.6455
2010-11-23,8073.68,6878.146
2010-11-23,8496.22,7199.578
2010-11-23,8859.66,7816.3613
2010-11-23,9040.25,8376.54
2010-11-23,9218.58,8753.926
2010-11-23,9422.82,9088.949
2010-11-23,9549.47,9240.677
2010-11-23,9631.52,9319.872
2010-11-23,9691.09,9400.564
2010-11-23,9694.25,9461.154
2010-11-23,9714.88,9513.272
2010-11-23,9721.51,9540.172
2010-11-23,9793.06,9605.316
2010-11-23,9760.63,9692.468
2010-11-23,9741.99,9705.758
2010-11-23,9808.03,9714.685
2010-11-23,9826.22,9815.074
2010-11-23,9778.31,9900.582
2010-11-23,9820.92,9913.51
2010-11-23,9880.44,9907.482
2010-11-23,9872.48,9910.342
2010-11-23,9783.38,9917.886
2010-11-23,9720.19,9898.657
2010-11-23,9433.17,9870.659
2010-11-23,9303.74,9837.407
2010-11-23,9061.45,9704.566
2010-11-23,9019.82,9531.641
2010-11-23,9066.22,9386.536
2010-11-23,8970.96,9291.409
2010-11-23,8717.53,9276.917
2010-11-23,8420.32,9229.8
2010-11-23,8422.73,9077.1045
2010-11-23,8254.52,8850.21
2010-11-23,8194.7,8680.858
2010-11-23,8091.06,8620.974
2010-11-23,7880.16,8482.3125
2010-11-24,7719.93,8373.512
2010-11-24,7555.17,8209.283
2010-11-24,7363.01,8058.1865
2010-11-24,7047.69,7768.655
2010-11-24,6746.96,7614.927
2010-11-24,6545.98,7382.868
2010-11-24,6463.73,7020.1016
2010-11-24,6456.23,6742.3975
2010-11-24,6490.03,6595.9185
2010-11-24,6737.62,6498.885
2010-11-24,6967.2,6487.766
2010-11-24,7567.01,6570.989
2010-11-24,8137.38,6742.4604
2010-11-24,8556.23,7043.2476
2010-11-24,8966.92,7625.753
2010-11-24,9197.37,8233.868
2010-11-24,9357.05,8677.945
2010-11-24,9614.87,9029.786
2010-11-24,9787.37,9170.821
2010-11-24,9877.89,9308.813
2010-11-24,9929.24,9477.069
2010-11-24,9991.64,9583.263
2010-11-24,10069.66,9672.548
2010-11-24,10115.05,9731.193
2010-11-24,10063.61,9767.943
2010-11-24,10120.29,9819.076
2010-11-24,10125.07,9867.532
2010-11-24,10195.46,9936.757
2010-11-24,10183.76,9979.953
2010-11-24,10173.81,10009.3125
2010-11-24,10198.73,10013.93
2010-11-24,10228.02,9972.989
2010-11-24,10180.88,9928.061
2010-11-24,10039.71,9926.012
2010-11-24,9911.18,9916.312
2010-11-24,9599.43,9889.285
2010-11-24,9435.21,9842.553
2010-11-24,9241.65,9736.183
2010-11-24,9194.97,9545.367
2010-11-24,9289.21,9390.068
2010-11-24,9153.82,9220.7705
2010-11-24,8898.44,9191.334
2010-11-24,8589.48,9193.467
2010-11-24,8558.74,9061.221
2010-11-24,8384.7,8829.584
2010-11-24,8342.53,8615.221
2010-11-24,8145.04,8558.768
2010-11-24,7909.66,8440.129
2010-11-25,7755.32,8366.536
2010-11-25,7558.41,8203.314
2010-11-25,7321.07,8074.085
2010-11-25,7041.48,7757.824
2010-11-25,6771.25,7603.862
2010-11-25,6577.29,7354.839
2010-11-25,6498.16,6993.5107
2010-11-25,6477.33,6700.8276
2010-11-25,6538.42,6512.259
2010-11-25,6811.02,6431.3296
2010-11-25,7053.07,6440.427
2010-11-25,7632.94,6519.8906
2010-11-25,8254.66,6694.5293
2010-11-25,8625.28,6982.439
2010-11-25,9109.19,7593.349
2010-11-25,9351.73,8207.54
2010-11-25,9524.71,8682.308
2010-11-25,9745.98,9084.765
2010-11-25,9846.09,9271.265
2010-11-25,10021.9,9411.106
2010-11-25,10148.47,9571.136
2010-11-25,10267.65,9717.876
2010-11-25,10362.41,9847.284
2010-11-25,10388.59,9944.074
2010-11-25,10414.24,10014.973
2010-11-25,10403.69,10097.405
2010-11-25,10440.24,10128.173
2010-11-25,10620.56,10142.856
2010-11-25,10650.94,10200.34
2010-11-25,10643.29,10246.071
2010-11-25,10694.56,10289.2
2010-11-25,10692.94,10281.165
2010-11-25,10689.43,10250.603
2010-11-25,10530.78,10240.516
2010-11-25,10424.86,10223.888
2010-11-25,10160.29,10154.25
2010-11-25,9981.71,10037.0
2010-11-25,9721.96,9888.7
2010-11-25,9657.44,9667.696
2010-11-25,9734.3,9492.201
2010-11-25,9537.98,9356.043
2010-11-25,9168.17,9366.665
2010-11-25,8777.41,9395.301
2010-11-25,8706.14,9262.26
2010-11-25,8499.08,9012.215
2010-11-25,8415.3,8816.075
2010-11-25,8180.84,8748.088
2010-11-25,7949.34,8601.387
2010-11-26,7775.08,8512.512
2010-11-26,7581.4,8301.772
2010-11-26,7360.68,8135.2603
2010-11-26,7064.31,7711.778
2010-11-26,6799.95,7511.8315
2010-11-26,6646.55,7269.281
2010-11-26,6552.58,6954.1816
2010-11-26,6554.46,6685.4233
2010-11-26,6598.42,6524.2603
2010-11-26,6851.71,6453.624
2010-11-26,7080.41,6442.571
2010-11-26,7667.22,6534.081
2010-11-26,8248.85,6726.525
2010-11-26,8675.16,7035.358
2010-11-26,9128.69,7672.9473
2010-11-26,9476.48,8295.078
2010-11-26,9639.17,8779.502
2010-11-26,9914.24,9262.078
2010-11-26,10135.8,9498.4
2010-11-26,10269.76,9662.436
2010-11-26,10321.19,9735.787
2010-11-26,10324.75,9781.293
2010-11-26,10320.05,9877.947
2010-11-26,10381.99,9952.967
2010-11-26,10424.77,9991.743
2010-11-26,10451.54,10064.924
2010-11-26,10421.55,10157.769
2010-11-26,10450.3,10150.743
2010-11-26,10426.76,10108.842
2010-11-26,10277.76,10151.907
2010-11-26,10291.07,10257.602
2010-11-26,10285.62,10273.938
2010-11-26,10232.31,10251.155
2010-11-26,10072.12,10268.577
2010-11-26,9832.09,10280.034
2010-11-26,9540.0,10262.017
2010-11-26,9281.73,10205.988
2010-11-26,9077.4,10106.06
2010-11-26,9018.19,9929.826
2010-11-26,9105.48,9789.692
2010-11-26,9010.16,9637.914
2010-11-26,8792.14,9618.011
2010-11-26,8556.31,9606.517
2010-11-26,8555.48,9414.665
2010-11-26,8381.8,9118.696
2010-11-26,8409.98,8881.622
2010-11-26,8243.95,8810.45
2010-11-26,8007.6,8685.996
2010-11-27,7775.14,8634.58
2010-11-27,7621.58,8347.282
2010-11-27,7352.58,8068.7275
2010-11-27,7055.24,7459.7285
2010-11-27,6785.56,7289.8477
2010-11-27,6631.69,7043.8657
2010-11-27,6515.74,6712.9175
2010-11-27,6447.65,6448.403
2010-11-27,6450.86,6263.162
2010-11-27,6504.6,6196.164
2010-11-27,6583.8,6173.0967
2010-11-27,6820.93,6226.522
2010-11-27,7074.62,6341.211
2010-11-27,7480.55,6455.011
2010-11-27,7848.92,6794.7656
2010-11-27,8329.09,7145.747
2010-11-27,8608.05,7483.474
2010-11-27,8961.58,7888.941
2010-11-27,9017.24,8244.238
2010-11-27,9193.34,8481.98
2010-11-27,9212.99,8809.657
2010-11-27,9222.8,9093.647
2010-11-27,9235.72,9185.885
2010-11-27,9268.29,9221.263
2010-11-27,9166.05,9200.033
2010-11-27,9208.1,9183.084
2010-11-27,9229.47,9261.985
2010-11-27,9191.43,9332.581
2010-11-27,9211.02,9362.525
2010-11-27,9105.96,9399.79
2010-11-27,9056.33,9480.702
2010-11-27,9102.75,9463.284
2010-11-27,9107.86,9369.177
2010-11-27,8917.0,9337.33
2010-11-27,8822.83,9314.791
2010-11-27,8712.19,9241.134
2010-11-27,8554.41,9121.141
2010-11-27,8419.46,8996.902
2010-11-27,8377.18,8849.403
2010-11-27,8537.98,8664.253
2010-11-27,8434.52,8526.298
2010-11-27,8251.53,8540.242
2010-11-27,8073.58,8621.033
2010-11-27,8015.31,8543.486
2010-11-27,7965.3,8368.808
2010-11-27,7921.39,8242.09
2010-11-27,7696.89,8164.581
2010-11-27,7437.95,8070.465
2010-11-28,7239.79,8112.827
2010-11-28,7042.03,7922.3022
2010-11-28,6899.01,7677.4155
2010-11-28,6665.75,7153.718
2010-11-28,6421.44,7019.1396
2010-11-28,6247.71,6762.935
2010-11-28,6241.86,6493.064
2010-11-28,6191.66,6274.3926
2010-11-28,6158.63,6157.7153
2010-11-28,6208.94,6090.0327
2010-11-28,6166.45,6053.08
2010-11-28,6243.24,6064.9155
2010-11-28,6440.46,6105.604
2010-11-28,6751.08,6153.569
2010-11-28,7064.03,6292.8623
2010-11-28,7437.11,6472.645
2010-11-28,7727.5,6762.6816
2010-11-28,7984.53,7137.8384
2010-11-28,8152.66,7586.5723
2010-11-28,8279.98,7944.925
2010-11-28,8321.88,8303.625
2010-11-28,8311.75,8458.429
2010-11-28,8375.56,8595.313
2010-11-28,8283.17,8600.069
2010-11-28,8275.1,8610.1
2010-11-28,8161.08,8653.436
2010-11-28,8094.9,8689.373
2010-11-28,8105.09,8660.985
2010-11-28,8096.23,8711.386
2010-11-28,8120.49,8742.001
2010-11-28,8081.84,8709.252
2010-11-28,8109.79,8695.405
2010-11-28,8197.5,8677.652
2010-11-28,8205.53,8680.395
2010-11-28,8266.91,8728.006
2010-11-28,8327.65,8671.138
2010-11-28,8263.45,8505.306
2010-11-28,8156.93,8489.145
2010-11-28,8184.06,8475.418
2010-11-28,8324.47,8388.615
2010-11-28,8254.33,8285.814
2010-11-28,8071.07,8302.324
2010-11-28,7900.53,8458.196
2010-11-28,7789.66,8393.389
2010-11-28,7572.89,8210.529
2010-11-28,7470.29,8073.2876
2010-11-28,7255.79,8032.1206
2010-11-28,7066.29,7979.6367
2010-11-29,6992.16,7918.742
2010-11-29,6843.24,7589.769
2010-11-29,6716.09,7200.349
2010-11-29,6553.76,7154.669
2010-11-29,6352.7,7006.6045
2010-11-29,6281.24,6854.8506
2010-11-29,6249.09,6658.056
2010-11-29,6297.8,6497.8867
2010-11-29,6281.89,6404.973
2010-11-29,6527.21,6383.764
2010-11-29,6776.26,6390.5986
2010-11-29,7331.34,6469.5625
2010-11-29,7877.59,6634.701
2010-11-29,8387.56,6815.796
2010-11-29,8791.79,7256.375
2010-11-29,9068.34,7800.5005
2010-11-29,9195.86,8323.709
2010-11-29,9357.81,8768.7
2010-11-29,9482.36,9117.918
2010-11-29,9557.18,9351.5205
2010-11-29,9506.76,9570.746
2010-11-29,9494.25,9723.193
2010-11-29,9547.87,9849.895
2010-11-29,9446.35,9878.37
2010-11-29,9366.44,9912.396
2010-11-29,9367.7,9967.532
2010-11-29,9388.01,9948.12
2010-11-29,9300.02,9932.032
2010-11-29,9268.14,9905.65
2010-11-29,9263.74,9905.129
2010-11-29,9228.2,9888.449
2010-11-29,9271.1,9866.132
2010-11-29,9342.75,9850.398
2010-11-29,9400.46,9814.757
2010-11-29,9359.57,9791.093
2010-11-29,9250.46,9791.419
2010-11-29,9093.62,9800.793
2010-11-29,8921.77,9760.874
2010-11-29,8819.34,9664.313
2010-11-29,8845.23,9527.407
2010-11-29,8627.71,9425.986
2010-11-29,8368.82,9401.596
2010-11-29,8059.55,9401.384
2010-11-29,8030.84,9255.073
2010-11-29,7823.82,8984.303
2010-11-29,7809.72,8735.325
2010-11-29,7743.59,8597.175
2010-11-29,7599.99,8392.338
2010-11-30,7486.74,8215.149
2010-11-30,7365.91,8015.04
2010-11-30,7196.1,7885.0083
2010-11-30,6904.89,7380.971
2010-11-30,6589.38,7224.9697
2010-11-30,6427.24,7035.9565
2010-11-30,6344.64,6764.174
2010-11-30,6309.51,6564.4644
2010-11-30,6446.28,6482.9917
2010-11-30,6672.93,6431.4443
2010-11-30,6930.36,6436.961
2010-11-30,7518.19,6522.137
2010-11-30,8137.44,6694.7417
2010-11-30,8502.02,6961.568
2010-11-30,8907.83,7552.911
2010-11-30,9053.67,8155.8184
2010-11-30,9127.21,8633.493
2010-11-30,9290.15,8987.085
2010-11-30,9398.54,9150.986
2010-11-30,9471.39,9277.395
2010-11-30,9518.63,9436.949
2010-11-30,9512.94,9559.087
2010-11-30,9475.56,9637.799
2010-11-30,9524.75,9657.345
2010-11-30,9459.6,9683.415
2010-11-30,9450.12,9736.044
2010-11-30,9433.43,9780.272
2010-11-30,9424.38,9840.302
2010-11-30,9422.29,9838.647
2010-11-30,9362.09,9826.015
2010-11-30,9414.97,9802.952
2010-11-30,9402.16,9786.702
2010-11-30,9475.24,9785.942
2010-11-30,9436.82,9823.363
2010-11-30,9434.39,9899.219
2010-11-30,9152.26,9941.396
2010-11-30,9108.13,9941.45
2010-11-30,8907.29,9871.277
2010-11-30,8900.34,9713.412
2010-11-30,8932.27,9551.187
2010-11-30,8759.71,9377.013
2010-11-30,8487.0,9287.753
2010-11-30,8211.04,9217.819
2010-11-30,8264.15,9024.741
2010-11-30,8009.86,8762.176
2010-11-30,8072.83,8524.753
2010-11-30,7969.69,8435.418
2010-11-30,7781.7,8283.381
2010-12-01,7605.3,8214.095
2010-12-01,7397.18,8111.869
2010-12-01,7257.96,8015.5464
2010-12-01,6914.44,7702.079
2010-12-01,6744.45,7576.2964
2010-12-01,6496.76,7363.366
2010-12-01,6380.44,7007.6753
2010-12-01,6360.47,6696.768
2010-12-01,6453.71,6529.921
2010-12-01,6685.78,6452.024
2010-12-01,7018.36,6416.937
2010-12-01,7567.88,6499.0967
2010-12-01,8120.03,6692.523
2010-12-01,8611.67,6960.245
2010-12-01,9087.19,7576.1396
2010-12-01,9205.01,8155.997
2010-12-01,9250.63,8558.085
2010-12-01,9467.37,8928.703
2010-12-01,9595.48,9058.677
2010-12-01,9662.11,9148.822
2010-12-01,9677.35,9311.506
2010-12-01,9693.99,9424.708
2010-12-01,9674.0,9494.576
2010-12-01,9520.06,9534.442
2010-12-01,9399.9,9557.604
2010-12-01,9341.91,9602.898
2010-12-01,9321.29,9632.204
2010-12-01,9342.38,9608.453
2010-12-01,9334.95,9622.892
2010-12-01,9327.12,9635.558
2010-12-01,9333.91,9673.018
2010-12-01,9328.46,9672.052
2010-12-01,9356.4,9654.456
2010-12-01,9377.76,9681.604
2010-12-01,9356.08,9703.112
2010-12-01,9142.33,9713.953
2010-12-01,9026.38,9674.765
2010-12-01,8924.31,9593.987
2010-12-01,8864.62,9404.359
2010-12-01,8800.34,9292.977
2010-12-01,8667.82,9144.536
2010-12-01,8485.33,9106.473
2010-12-01,8184.69,9081.137
2010-12-01,8174.3,8913.92
2010-12-01,8055.39,8680.391
2010-12-01,8067.28,8477.655
2010-12-01,7956.62,8431.306
2010-12-01,7782.86,8292.025
2010-12-02,7656.58,8261.159
2010-12-02,7479.25,8100.148
2010-12-02,7253.48,8027.2544
2010-12-02,6997.73,7714.7393
2010-12-02,6697.31,7515.212
2010-12-02,6495.14,7274.957
2010-12-02,6385.37,6948.275
2010-12-02,6388.82,6703.833
2010-12-02,6469.15,6509.293
2010-12-02,6701.75,6432.532
2010-12-02,6914.02,6415.8887
2010-12-02,7488.23,6511.709
2010-12-02,8049.46,6733.873
2010-12-02,8442.19,7037.9263
2010-12-02,8901.89,7648.3423
2010-12-02,9133.85,8240.945
2010-12-02,9224.0,8689.446
2010-12-02,9456.13,9107.458
2010-12-02,9599.82,9218.35
2010-12-02,9696.93,9317.631
2010-12-02,9716.15,9482.359
2010-12-02,9683.64,9576.57
2010-12-02,9701.91,9660.07
2010-12-02,9698.27,9742.019
2010-12-02,9640.22,9885.226
2010-12-02,9691.94,9967.618
2010-12-02,9685.57,9944.427
2010-12-02,9730.46,9933.936
2010-12-02,9666.57,9923.173
2010-12-02,9489.31,9930.44
2010-12-02,9536.09,9929.722
2010-12-02,9513.78,9890.272
2010-12-02,9505.3,9854.337
2010-12-02,9472.51,9846.75
2010-12-02,9471.54,9874.855
2010-12-02,9214.27,9904.9375
2010-12-02,9103.36,9900.028
2010-12-02,8967.74,9830.395
2010-12-02,8939.74,9666.229
2010-12-02,9037.84,9534.515
2010-12-02,8926.12,9398.814
2010-12-02,8672.38,9339.983
2010-12-02,8349.17,9312.306
2010-12-02,8373.84,9184.506
2010-12-02,8233.03,8959.053
2010-12-02,8222.77,8733.814
2010-12-02,8067.77,8656.669
2010-12-02,7873.98,8534.765
2010-12-03,7699.36,8469.38
2010-12-03,7537.08,8258.019
2010-12-03,7392.4,8139.632
2010-12-03,7066.04,7804.518
2010-12-03,6756.79,7599.466
2010-12-03,6593.92,7334.9854
2010-12-03,6474.21,7007.272
2010-12-03,6476.41,6723.674
2010-12-03,6564.8,6560.288
2010-12-03,6786.13,6487.0063
2010-12-03,7053.51,6487.728
2010-12-03,7583.67,6576.738
2010-12-03,8147.22,6772.5044
2010-12-03,8321.58,7034.201
2010-12-03,8765.5,7664.0957
2010-12-03,9016.14,8269.714
2010-12-03,9362.55,8758.581
2010-12-03,9787.3,9242.726
2010-12-03,9932.43,9487.769
2010-12-03,10048.65,9630.019
2010-12-03,10067.54,9817.9375
2010-12-03,10063.7,9921.567
2010-12-03,10123.17,9913.464
2010-12-03,10090.39,9901.598
2010-12-03,10065.33,9930.302
2010-12-03,10045.28,9968.16
2010-12-03,10056.09,9987.969
2010-12-03,10027.39,10023.41
2010-12-03,10000.66,10090.146
2010-12-03,9980.53,10123.856
2010-12-03,9951.47,10143.833
2010-12-03,9906.39,10094.147
2010-12-03,9815.59,10020.463
2010-12-03,9628.56,10016.812
2010-12-03,9459.65,9985.128
2010-12-03,9173.19,9958.263
2010-12-03,8980.21,9908.822
2010-12-03,8857.04,9811.701
2010-12-03,8848.53,9642.382
2010-12-03,8871.45,9503.49
2010-12-03,8792.61,9381.694
2010-12-03,8551.15,9368.627
2010-12-03,8375.27,9404.05
2010-12-03,8451.91,9289.004
2010-12-03,8385.28,9063.087
2010-12-03,8377.46,8872.138
2010-12-03,8299.01,8828.052
2010-12-03,8014.12,8715.053
2010-12-04,7855.8,8691.233
2010-12-04,7695.78,8373.998
2010-12-04,7386.18,8049.6323
2010-12-04,7085.98,7483.1416
2010-12-04,6814.34,7353.487
2010-12-04,6615.06,7117.033
2010-12-04,6463.05,6771.459
2010-12-04,6418.7,6505.0933
2010-12-04,6422.93,6366.0747
2010-12-04,6515.57,6275.1357
2010-12-04,6520.47,6252.7095
2010-12-04,6708.32,6303.7056
2010-12-04,7025.89,6409.634
2010-12-04,7360.76,6577.8955
2010-12-04,7733.97,6915.5703
2010-12-04,8128.16,7243.7866
2010-12-04,8451.18,7482.231
2010-12-04,8810.48,7809.5957
2010-12-04,8874.04,8047.6787
2010-12-04,8992.48,8317.104
2010-12-04,8987.8,8584.434
2010-12-04,8916.44,8662.53
2010-12-04,8932.77,8820.164
2010-12-04,8875.14,8854.292
2010-12-04,8795.33,8854.843
2010-12-04,8741.9,8928.013
2010-12-04,8755.06,8946.879
2010-12-04,8739.13,8915.07
2010-12-04,8734.63,9013.841
2010-12-04,8716.26,9091.065
2010-12-04,8664.24,9100.16
2010-12-04,8683.48,9121.844
2010-12-04,8658.94,9094.981
2010-12-04,8507.08,9091.24
2010-12-04,8543.99,9176.657
2010-12-04,8514.78,9197.454
2010-12-04,8485.41,9086.643
2010-12-04,8352.18,8981.099
2010-12-04,8330.75,8816.313
2010-12-04,8346.79,8656.663
2010-12-04,8305.49,8517.785
2010-12-04,8117.21,8519.718
2010-12-04,7998.15,8629.232
2010-12-04,7955.43,8568.737
2010-12-04,7823.99,8396.32
2010-12-04,7858.36,8278.316
2010-12-04,7662.11,8285.296
2010-12-04,7422.66,8272.212
2010-12-05,7214.25,8274.663
2010-12-05,7077.09,8015.1865
2010-12-05,6917.48,7773.952
2010-12-05,6689.79,7335.7026
2010-12-05,6477.29,7143.9814
2010-12-05,6276.32,6899.8545
2010-12-05,6197.87,6607.988
2010-12-05,6187.15,6350.2896
2010-12-05,6118.35,6209.351
2010-12-05,6181.4,6162.381
2010-12-05,6171.95,6125.0234
2010-12-05,6235.12,6139.589
2010-12-05,6437.94,6188.248
2010-12-05,6705.62,6187.477
2010-12-05,7056.8,6301.3467
2010-12-05,7474.55,6530.355
2010-12-05,7829.64,6837.5464
2010-12-05,8123.71,7202.9014
2010-12-05,8328.35,7646.9424
2010-12-05,8516.35,8057.9644
2010-12-05,8567.91,8388.656
2010-12-05,8617.11,8553.744
2010-12-05,8614.07,8725.035
2010-12-05,8563.02,8745.09
2010-12-05,8574.88,8735.009
2010-12-05,8522.64,8768.445
2010-12-05,8432.17,8726.2705
2010-12-05,8448.92,8706.631
2010-12-05,8383.17,8667.571
2010-12-05,8395.01,8665.093
2010-12-05,8431.68,8638.16
2010-12-05,8447.05,8632.885
2010-12-05,8493.35,8632.742
2010-12-05,8393.05,8583.698
2010-12-05,8468.13,8605.117
2010-12-05,8468.94,8606.903
2010-12-05,8448.69,8566.111
2010-12-05,8355.89,8638.132
2010-12-05,8419.57,8673.962
2010-12-05,8511.51,8607.386
2010-12-05,8562.32,8462.298
2010-12-05,8415.76,8473.281
2010-12-05,8136.01,8569.221
2010-12-05,8077.22,8525.6455
2010-12-05,7828.02,8366.193
2010-12-05,7755.79,8267.487
2010-12-05,7510.79,8183.8667
2010-12-05,7312.72,8064.347
2010-12-06,7163.05,8033.881
2010-12-06,7026.16,7648.8247
2010-12-06,6907.79,7280.4
2010-12-06,6608.58,7330.561
2010-12-06,6414.14,7194.967
2010-12-06,6387.98,7038.0127
2010-12-06,6332.67,6822.653
2010-12-06,6344.56,6631.343
2010-12-06,6390.92,6532.109
2010-12-06,6646.32,6519.9995
2010-12-06,6932.74,6530.872
2010-12-06,7525.56,6544.2036
2010-12-06,8191.29,6704.403
2010-12-06,8655.0,6911.784
2010-12-06,9120.43,7360.6924
2010-12-06,9367.3,7929.5815
2010-12-06,9579.16,8560.952
2010-12-06,9913.47,9153.598
2010-12-06,10099.72,9601.261
2010-12-06,10200.93,9901.636
2010-12-06,10286.04,10153.496
2010-12-06,10252.95,10356.063
2010-12-06,10332.86,10484.606
2010-12-06,10340.67,10526.313
2010-12-06,10322.2,10565.794
2010-12-06,10308.35,10610.073
2010-12-06,10352.2,10616.806
2010-12-06,10331.84,10596.191
2010-12-06,10309.15,10558.127
2010-12-06,10244.07,10546.95
2010-12-06,10274.3,10562.642
2010-12-06,10298.24,10562.408
2010-12-06,10257.93,10527.725
2010-12-06,10166.79,10483.825
2010-12-06,9939.89,10436.876
2010-12-06,9578.21,10390.022
2010-12-06,9406.9,10324.238
2010-12-06,9190.17,10267.974
2010-12-06,9094.8,10178.753
2010-12-06,9258.12,10049.202
2010-12-06,9218.7,9917.106
2010-12-06,9014.7,9883.556
2010-12-06,8716.05,9870.552
2010-12-06,8661.35,9723.255
2010-12-06,8453.62,9471.484
2010-12-06,8341.08,9207.236
2010-12-06,8195.69,9026.91
2010-12-06,7920.77,8760.218
2010-12-07,7766.2,8580.148
2010-12-07,7617.96,8325.632
2010-12-07,7374.47,8032.592
2010-12-07,7021.17,7543.8154
2010-12-07,6807.34,7437.717
2010-12-07,6672.05,7255.0254
2010-12-07,6590.83,6918.568
2010-12-07,6575.89,6678.2856
2010-12-07,6639.22,6591.96
2010-12-07,6807.09,6537.9336
2010-12-07,7069.38,6553.5674
2010-12-07,7606.75,6692.1943
2010-12-07,8210.51,6930.998
2010-12-07,8694.29,7273.266
2010-12-07,9132.02,7978.928
2010-12-07,9381.14,8654.895
2010-12-07,9588.18,9102.293
2010-12-07,9836.12,9514.671
2010-12-07,9983.45,9722.212
2010-12-07,10149.58,9919.673
2010-12-07,10162.29,10151.998
2010-12-07,10159.52,10295.145
2010-12-07,10194.68,10375.568
2010-12-07,10203.19,10465.607
2010-12-07,10242.13,10560.879
2010-12-07,10289.77,10665.747
2010-12-07,10324.48,10731.536
2010-12-07,10372.78,10756.935
2010-12-07,10388.92,10765.075
2010-12-07,10338.68,10771.612
2010-12-07,10375.31,10762.188
2010-12-07,10367.85,10706.973
2010-12-07,10403.75,10618.313
2010-12-07,10288.48,10582.479
2010-12-07,10120.55,10585.534
2010-12-07,9782.41,10548.329
2010-12-07,9533.65,10454.319
2010-12-07,9305.94,10311.664
2010-12-07,9190.81,10142.956
2010-12-07,9279.69,9997.064
2010-12-07,9226.3,9823.21
2010-12-07,9068.28,9773.557
2010-12-07,8717.32,9762.856
2010-12-07,8689.82,9605.382
2010-12-07,8425.41,9364.599
2010-12-07,8369.89,9159.511
2010-12-07,8204.88,9042.052
2010-12-07,7994.47,8830.919
2010-12-08,7808.65,8706.806
2010-12-08,7601.44,8499.256
2010-12-08,7381.64,8271.231
2010-12-08,7094.18,7936.257
2010-12-08,6793.53,7752.8975
2010-12-08,6584.69,7471.196
2010-12-08,6484.64,7099.212
2010-12-08,6456.63,6890.609
2010-12-08,6540.66,6702.992
2010-12-08,6784.86,6613.782
2010-12-08,7082.17,6605.9346
2010-12-08,7678.85,6696.1533
2010-12-08,8235.04,6893.134
2010-12-08,8735.18,7245.743
2010-12-08,9205.43,7868.781
2010-12-08,9483.84,8503.633
2010-12-08,9691.33,9112.223
2010-12-08,10008.14,9624.144
2010-12-08,10180.54,9865.921
2010-12-08,10334.9,10050.668
2010-12-08,10428.26,10203.543
2010-12-08,10492.29,10338.973
2010-12-08,10588.92,10470.577
2010-12-08,10632.96,10526.35
2010-12-08,10612.06,10556.85
2010-12-08,10675.83,10618.51
2010-12-08,10736.76,10700.28
2010-12-08,10790.53,10756.912
2010-12-08,10839.44,10772.87
2010-12-08,10848.92,10811.731
2010-12-08,10931.83,10876.922
2010-12-08,11031.76,10926.55
2010-12-08,11047.46,10960.144
2010-12-08,10932.42,10952.9375
