Date,Actual,Basic_nn,Complex_nn,xgb,rf,Baseline
86898,8836.05,9023.682,9386.895,8942.958,8920.43248612039,8929.596
86899,8844.94,9143.966,9483.602,8732.871,8920.43248612039,9147.943
86900,8801.08,9163.037,9474.95,9142.38,8920.43248612039,8952.062
86901,8824.74,9153.956,9399.7705,9275.504,8920.43248612039,8868.527
86902,8776.08,9134.445,9335.473,9055.061,8920.43248612039,8845.189
86903,8698.47,9069.948,9294.525,9087.554,8920.43248612039,8829.247
86904,8637.95,9066.773,9251.1045,8950.972,8920.43248612039,8901.236
86905,8581.53,9066.154,9196.237,9182.694,8920.43248612039,8923.657
86906,8582.74,9007.072,9115.939,9249.817,8920.43248612039,8869.047
86907,8570.41,8963.291,9066.406,9639.561,8920.43248612039,8814.215
86908,8496.21,8902.042,9037.982,9049.059,8920.43248612039,8757.744
86909,8497.69,8821.247,9012.852,8727.108,8920.43248612039,8719.848
86910,8494.3,8750.266,8966.089,8913.254,8920.43248612039,8667.368
86911,8505.5,8710.774,8936.815,9066.85,8920.43248612039,8572.394
86912,8449.48,8748.863,8946.012,9025.956,8920.43248612039,8535.732
86913,8363.05,8761.302,8916.857,9066.325,8920.43248612039,8490.415
86914,8065.73,8793.771,8875.805,8987.933,8920.43248612039,8472.518
86915,7875.63,8696.147,8739.479,9052.827,8920.43248612039,8447.884
86916,7727.85,8630.372,8605.873,8855.267,8920.43248612039,8485.561
86917,7589.99,8469.348,8418.157,8363.696,8920.43248612039,8541.857
86918,7659.52,8354.311,8305.264,8546.588,8920.43248612039,8394.477
86919,7815.56,8339.199,8254.805,8261.244,8920.43248612039,8355.273
86920,7755.39,8337.407,8233.932,8130.124,8920.43248612039,8438.105
86921,7651.77,8110.347,8084.893,8488.58,8920.43248612039,8348.916
86922,7825.600000000001,7863.3794,7962.3555,8333.322,8920.43248612039,8131.0713
86923,7777.42,7840.294,8004.993,8023.878,8920.43248612039,8054.542
86924,7850.93,7771.5195,7968.1426,8110.879,8920.43248612039,7935.527
86925,7730.97,7746.412,7944.89,7978.968,8920.43248612039,7820.778
86926,7538.29,7668.7656,7910.411,7890.272,8920.43248612039,7710.009
86927,7358.22,7442.3413,7812.878,7975.5005,8920.43248612039,7582.553
86928,7141.33,7143.8774,7658.2383,7646.296,8920.43248612039,7119.2725
86929,6870.62,6868.291,7409.992,7717.0557,8920.43248612039,6857.171
86930,6557.8,6563.664,7167.0654,7624.3643,8920.43248612039,6407.8804
86931,6237.94,6246.445,6933.0083,7025.5835,8920.43248612039,6334.898
86932,6024.32,5931.045,6698.397,6878.7334,8920.43248612039,5907.8765
86933,5871.85,5811.7993,6553.3716,6590.9526,8920.43248612039,5831.8774
86934,5786.53,5730.981,6429.9727,6354.694,8920.43248612039,5962.6826
86935,5751.73,5697.854,6385.4966,6054.699,8920.43248612039,5833.481
86936,5788.46,5806.7896,6416.8535,6329.726,8920.43248612039,5756.173
86937,5770.23,6124.4814,6563.381,6574.6406,8920.43248612039,5818.1416
86938,5889.09,6255.0503,6705.003,6447.885,8920.43248612039,6165.8813
86939,6084.96,6514.595,6917.922,6554.557,8920.43248612039,6434.5703
86940,6314.61,6823.061,7179.507,7100.4297,8920.43248612039,6673.8105
86941,6624.32,7078.898,7413.6445,7395.5337,8920.43248612039,6749.2573
86942,6938.78,7369.9443,7635.2734,7668.556,8920.43248612039,6851.5947
86943,7171.48,7538.906,7812.6353,8173.892,8920.43248612039,7054.539
86944,7448.74,7681.7466,7955.4346,8332.101,8920.43248612039,7140.2007
86945,7513.82,7977.5356,8138.55,8362.0625,8920.43248612039,7151.0977
86946,7649.32,8060.5195,8169.374,8537.514,8920.43248612039,7610.695
86947,7660.83,8123.1284,8140.9688,8218.235,8920.43248612039,7969.7637
86948,7652.79,8092.6235,8078.527,8672.192,8920.43248612039,7966.3994
86949,7645.16,8074.491,8036.4775,8144.961,8920.43248612039,7885.684
86950,7621.71,8091.927,8019.6094,8351.984,8920.43248612039,7782.878
86951,7562.61,8048.517,7987.4688,8496.359,8920.43248612039,7573.4033
86952,7466.48,8056.4346,7984.3135,8458.693,8920.43248612039,7451.67
86953,7416.44,8088.851,8021.3916,8395.796,8920.43248612039,7293.313
86954,7399.97,8080.9766,8002.6533,8607.313,8920.43248612039,7192.5825
86955,7439.94,8120.5894,7991.799,8348.198,8920.43248612039,7158.1265
86956,7491.72,8123.25,7981.0835,8162.471,8920.43248612039,7135.572
86957,7582.030000000001,8144.313,8002.422,8255.192,8920.43248612039,7148.7383
86958,7679.559999999999,8157.169,7984.908,7725.9463,8920.43248612039,7225.4287
86959,7730.97,8176.1416,7962.684,8137.3687,8920.43248612039,7341.8047
86960,7748.53,8189.856,7961.0693,7711.6216,8920.43248612039,7464.1147
86961,7792.88,8134.6714,7942.4126,8079.783,8920.43248612039,7519.68
86962,7769.18,8083.462,7934.368,7976.36,8920.43248612039,7533.5615
86963,7686.79,7935.36,7870.0464,8399.311,8920.43248612039,7588.544
86964,7690.13,7881.7876,7881.9385,8453.2,8920.43248612039,7592.4897
86965,7643.39,7807.2686,7901.4004,8112.8335,8920.43248612039,7632.7974
86966,7691.86,7708.8545,7844.639,8073.598,8920.43248612039,7634.0366
86967,7913.18,7671.5693,7825.3867,7819.6714,8920.43248612039,7590.1343
86968,7913.93,7645.207,7807.302,7707.143,8920.43248612039,7548.843
86969,7830.92,7426.0063,7632.069,7961.997,8920.43248612039,7511.2993
86970,7818.18,7245.454,7506.1226,7845.938,8920.43248612039,7402.586
86971,7704.04,7226.451,7490.421,7722.3945,8920.43248612039,7387.541
86972,7600.41,7185.3784,7452.243,7564.8086,8920.43248612039,7342.5566
86973,7330.45,7157.763,7424.226,7227.596,8920.43248612039,7172.6855
86974,7084.12,7064.959,7368.351,7090.0728,8920.43248612039,7015.9307
86975,6889.6,6853.6636,7312.8296,7069.2437,8920.43248612039,6821.221
86976,6738.689999999999,6865.418,7276.147,7020.1416,8920.43248612039,6734.8325
86977,6527.42,6725.1606,7031.3657,7002.286,8920.43248612039,6434.2183
86978,6273.82,6525.7964,6814.4307,6566.1914,8920.43248612039,6047.2266
86979,6089.680000000001,6368.477,6597.9097,6553.55,8920.43248612039,5084.6484
86980,5960.58,6132.6294,6393.1235,6625.7534,8920.43248612039,5831.1177
86981,5856.78,5944.4663,6256.0874,6578.1836,8920.43248612039,5139.922
86982,5835.59,5956.5005,6156.5137,6485.1416,8920.43248612039,5415.032
86983,5840.12,6023.952,6137.576,6489.907,8920.43248612039,5443.044
86984,5880.34,6070.2876,6176.5557,6079.458,8920.43248612039,5231.9795
86985,5887.42,6114.8267,6279.389,6165.8247,8920.43248612039,4826.151
86986,5914.26,6218.9844,6328.5957,6498.821,8920.43248612039,5091.58
86987,6009.45,6441.0044,6422.721,6627.21,8920.43248612039,5479.2153
86988,6283.77,6705.6157,6562.0884,6923.065,8920.43248612039,5952.0127
86989,6521.74,6981.0283,6741.2153,6898.088,8920.43248612039,6379.5054
86990,6802.18,7279.767,6950.792,7368.856,8920.43248612039,6802.476
86991,7082.23,7508.293,7138.4165,7651.0127,8920.43248612039,7267.7217
86992,7389.64,7629.8584,7276.035,7451.402,8920.43248612039,7559.45
86993,7530.16,7770.68,7400.8154,7842.3477,8920.43248612039,7687.8955
86994,7657.37,7823.3813,7483.534,8020.655,8920.43248612039,7976.431
86995,7683.65,7903.1885,7543.949,8192.562,8920.43248612039,8088.0796
86996,7672.93,7964.991,7584.1743,8092.747,8920.43248612039,8205.736
86997,7608.41,8035.2217,7602.387,7845.366,8920.43248612039,8084.49
86998,7638.66,8132.0835,7611.788,8550.682,8920.43248612039,8104.469
86999,7649.64,8160.8325,7594.6304,8273.202,8920.43248612039,8034.943
87000,7578.5,8095.134,7560.086,8564.952,8920.43248612039,7901.202
87001,7546.46,8049.0186,7544.3955,8694.794,8920.43248612039,7723.828
87002,7561.52,7917.4663,7511.6123,8600.571,8920.43248612039,7704.6587
87003,7648.72,7880.5635,7507.413,8443.01,8920.43248612039,7673.678
87004,7789.5,7803.848,7494.7905,8751.255,8920.43248612039,7709.0845
87005,7900.1,7773.2534,7485.329,8509.401,8920.43248612039,7698.477
87006,7949.53,7754.367,7474.6533,8591.328,8920.43248612039,7742.5337
87007,8028.38,7737.958,7454.6235,8319.954,8920.43248612039,7786.529
87008,8018.38,7765.874,7464.3887,8382.205,8920.43248612039,7886.0356
87009,8090.36,7783.5464,7486.8047,8432.573,8920.43248612039,7953.561
87010,8042.96,7810.2266,7493.66,8354.355,8920.43248612039,7995.7334
87011,8075.99,7792.9487,7486.4565,8198.772,8920.43248612039,7990.361
87012,7997.56,7801.3984,7484.7827,8214.78,8920.43248612039,8059.877
87013,7960.86,7780.6543,7493.841,8101.6543,8920.43248612039,8226.102
87014,7920.99,7747.6914,7508.4355,8181.9946,8920.43248612039,8243.642
87015,7809.85,7742.1885,7521.038,8274.686,8920.43248612039,8144.332
87016,7669.21,7746.3906,7522.264,8060.3906,8920.43248612039,7978.564
87017,7457.21,7638.208,7435.6074,8187.899,8920.43248612039,7836.637
87018,7371.42,7517.264,7315.359,7941.2397,8920.43248612039,7455.173
87019,7301.89,7509.961,7269.1704,8090.7007,8920.43248612039,7220.0664
87020,7288.960000000001,7455.415,7200.835,7767.6245,8920.43248612039,6935.381
87021,7122.84,7440.0093,7177.6313,7734.3384,8920.43248612039,6846.173
87022,6899.06,7327.587,7126.6626,7839.2085,8920.43248612039,6656.27
87023,6749.25,7164.863,7067.589,7699.96,8920.43248612039,6571.0
87024,6603.01,6832.023,6936.8315,7410.6045,8920.43248612039,7158.256
87025,6480.459999999999,6679.7607,6798.4727,7527.4165,8920.43248612039,6671.711
87026,6248.12,6581.472,6692.877,7285.0913,8920.43248612039,7185.714
87027,6069.5,6516.4717,6603.351,6795.3896,8920.43248612039,7336.157
87028,5934.84,6243.2085,6504.7686,6515.431,8920.43248612039,6921.4478
87029,5882.1,6288.675,6461.537,6660.596,8920.43248612039,7069.8657
87030,5866.820000000001,6365.5645,6445.6836,6628.393,8920.43248612039,7245.6934
87031,5855.07,6099.202,6516.7314,6431.245,8920.43248612039,6754.0005
87032,5927.77,5977.995,6623.145,6474.817,8920.43248612039,6468.133
87033,5962.73,5829.527,6764.979,6452.441,8920.43248612039,6559.0176
87034,6096.7,5997.848,6931.8525,6742.496,8920.43248612039,6745.2124
87035,6253.63,6383.369,7181.935,7010.2773,8920.43248612039,7240.378
87036,6417.44,6868.2,7444.555,7572.273,8920.43248612039,7344.5005
87037,6701.19,7347.02,7692.857,7419.7812,8920.43248612039,7507.356
87038,7017.259999999999,7836.095,7940.8374,7791.6055,8920.43248612039,8031.5073
87039,7311.35,8132.019,8084.745,7671.7734,8920.43248612039,8429.492
87040,7569.39,8300.602,8170.911,7403.6113,8920.43248612039,8533.886
87041,7754.21,8346.155,8226.231,7734.7134,8920.43248612039,8421.21
87042,7900.33,8167.2,8193.347,7337.5664,8920.43248612039,8411.874
87043,7907.87,8115.661,8219.305,8179.3975,8920.43248612039,8387.194
87044,7846.0,8076.2695,8248.748,7655.4375,8920.43248612039,8304.881
87045,7829.56,8080.136,8266.803,7697.8174,8920.43248612039,8373.704
87046,7804.67,8168.1587,8302.77,7884.4673,8920.43248612039,8510.789
87047,7741.29,8195.664,8310.963,7726.301,8920.43248612039,8367.575
87048,7668.17,8174.8936,8347.053,7908.3286,8920.43248612039,8311.609
87049,7590.26,8160.7676,8389.005,8170.468,8920.43248612039,8247.259
87050,7534.48,8113.5625,8447.017,8220.646,8920.43248612039,8116.0117
87051,7509.82,8092.6826,8539.123,8752.603,8920.43248612039,8101.886
87052,7436.34,8070.5273,8676.345,8696.27,8920.43248612039,8168.8354
87053,7416.59,8135.048,8891.617,8494.082,8920.43248612039,8271.745
87054,7392.23,8254.235,9075.292,8749.032,8920.43248612039,8343.429
87055,7449.389999999999,8373.038,9210.975,8410.234,8920.43248612039,8349.924
87056,7494.35,8473.671,9202.665,8746.37,8920.43248612039,8364.508
87057,7652.02,8494.419,9056.362,8467.164,8920.43248612039,8397.346
87058,7580.76,8537.6455,8858.505,8152.6133,8920.43248612039,8334.948
87059,7564.26,8480.539,8569.933,8521.61,8920.43248612039,8200.13
87060,7527.94,8309.82,8352.147,8425.8,8920.43248612039,8164.1533
87061,7448.47,8193.706,8284.912,8193.732,8920.43248612039,8048.1475
87062,7465.46,8039.724,8117.7305,8182.4434,8920.43248612039,8179.601
87063,7488.76,7974.5474,7962.5854,8003.251,8920.43248612039,8236.638
87064,7396.71,7897.6284,7816.035,7711.8457,8920.43248612039,7954.2524
87065,7278.71,7579.531,7548.131,7562.614,8920.43248612039,7781.065
87066,7350.37,7193.947,7342.8477,7892.087,8920.43248612039,7513.0513
87067,7314.45,7029.0396,7243.2275,8158.5127,8920.43248612039,7406.4185
87068,7349.17,6920.7886,7180.534,8006.399,8920.43248612039,7399.692
87069,7238.12,6873.032,7228.502,7551.423,8920.43248612039,7480.937
87070,7098.43,6551.9272,7217.806,7307.22,8920.43248612039,7168.504
87071,7011.0,6283.3203,7228.29,7321.4634,8920.43248612039,7012.0767
87072,6872.28,6555.4707,7226.002,7267.6143,8920.43248612039,6185.007
87073,6677.98,6366.6265,6997.5586,7015.481,8920.43248612039,6659.4116
87074,6424.16,6284.713,6820.143,6554.962,8920.43248612039,6732.337
87075,6154.94,5976.7817,6648.004,6378.668,8920.43248612039,6248.6426
87076,5916.06,5783.1157,6482.9263,6277.3677,8920.43248612039,5173.193
87077,5807.98,5600.901,6384.9355,6200.8438,8920.43248612039,6007.343
87078,5752.8,5489.609,6316.3555,6124.9067,8920.43248612039,5470.9307
87079,5739.23,5612.342,6328.3843,6154.847,8920.43248612039,5770.0034
87080,5791.86,5660.715,6411.5825,6395.8247,8920.43248612039,5529.228
87081,5824.880000000001,6336.755,6574.51,6713.2344,8920.43248612039,6248.2866
87082,5954.07,6403.594,6800.46,6425.4194,8920.43248612039,6352.226
87083,6095.31,6660.2773,7096.563,7462.1094,8920.43248612039,6555.246
87084,6233.37,6990.9663,7415.803,7975.8403,8920.43248612039,6839.1807
87085,6496.88,7328.193,7697.2207,7862.3257,8920.43248612039,7025.3096
87086,6817.71,7706.6846,7950.3667,7698.271,8920.43248612039,7237.805
87087,7075.38,7904.415,8149.59,7839.737,8920.43248612039,7381.4062
87088,7336.18,8005.815,8283.902,8195.196,8920.43248612039,7585.4214
87089,7497.28,8144.1387,8400.709,8131.4556,8920.43248612039,7749.6553
87090,7660.14,8125.8335,8428.697,8324.776,8920.43248612039,7936.3364
87091,7671.25,8192.844,8446.676,8894.948,8920.43248612039,8023.8223
87092,7654.08,8173.9077,8401.813,8902.63,8920.43248612039,8118.0522
87093,7637.34,8191.487,8349.38,9242.87,8920.43248612039,8206.27
87094,7642.43,8254.917,8325.44,8935.579,8920.43248612039,8242.342
87095,7609.5,8254.827,8304.66,8980.068,8920.43248612039,8051.749
87096,7566.53,8264.363,8267.835,9032.955,8920.43248612039,7974.376
87097,7550.0,8297.841,8241.628,9037.963,8920.43248612039,7925.3027
87098,7507.3,8274.392,8244.837,9024.627,8920.43248612039,7856.419
87099,7489.64,8341.605,8323.52,8966.382,8920.43248612039,7748.2646
87100,7497.5,8385.322,8351.863,9173.062,8920.43248612039,7734.6963
87101,7494.87,8433.819,8351.878,9134.143,8920.43248612039,7782.7173
87102,7465.48,8471.763,8332.3,8936.613,8920.43248612039,7864.8076
87103,7528.88,8416.959,8285.669,8832.848,8920.43248612039,7934.156
87104,7572.91,8439.764,8283.884,8610.73,8920.43248612039,8013.9478
87105,7692.02,8428.566,8248.753,8762.585,8920.43248612039,8057.1733
87106,7677.02,8486.645,8272.465,8924.599,8920.43248612039,8210.538
87107,7660.48,8511.481,8300.207,8920.437,8920.43248612039,8234.75
87108,7547.3,8529.818,8347.5625,8636.085,8920.43248612039,8287.469
87109,7516.93,8468.76,8375.615,8432.832,8920.43248612039,8314.782
87110,7528.04,8342.198,8373.838,8396.216,8920.43248612039,8307.148
87111,7566.97,8270.692,8356.461,8540.169,8920.43248612039,8258.032
87112,7521.69,8211.291,8300.936,8542.523,8920.43248612039,8121.6377
87113,7386.430000000001,7983.4136,8098.885,8538.823,8920.43248612039,7933.841
87114,7430.09,7758.505,7927.0415,8134.789,8920.43248612039,7728.9272
87115,7363.26,7692.281,7862.163,8098.9634,8920.43248612039,7554.85
87116,7424.34,7627.689,7799.2017,8595.176,8920.43248612039,7358.917
87117,7319.52,7606.6313,7761.572,8018.2856,8920.43248612039,7302.936
87118,7218.79,7484.048,7702.774,7733.16,8920.43248612039,7245.563
87119,7089.71,7264.393,7620.7627,7739.127,8920.43248612039,7304.4014
87120,6951.23,6833.9604,7434.298,7411.065,8920.43248612039,6428.6235
87121,6785.66,6682.253,7257.673,7246.442,8920.43248612039,7003.9443
87122,6503.35,6344.6367,7059.107,7682.466,8920.43248612039,5697.148
87123,6239.24,6100.2173,6852.097,7194.608,8920.43248612039,6100.268
87124,6053.69,5851.3364,6653.3955,6888.21,8920.43248612039,5690.2495
87125,5943.77,5722.0737,6528.09,6858.735,8920.43248612039,4858.881
87126,5913.12,5545.912,6451.0547,6731.6475,8920.43248612039,4476.379
87127,5933.59,5484.928,6438.8735,6303.815,8920.43248612039,5077.7524
87128,6052.69,5571.181,6477.1006,6487.594,8920.43248612039,5955.8955
87129,6148.39,6046.4707,6569.6943,6699.656,8920.43248612039,5938.5444
87130,6382.22,6213.6396,6803.6475,6675.2944,8920.43248612039,6342.7656
87131,6625.29,6536.2793,7101.8687,6953.3623,8920.43248612039,6855.945
87132,6892.149999999999,6881.382,7390.3135,7242.129,8920.43248612039,7154.945
87133,7229.43,7174.049,7601.617,7613.9204,8920.43248612039,7443.8555
87134,7578.59,7580.9004,7803.3887,7854.44,8920.43248612039,7716.4355
87135,7890.6,7890.715,7979.661,7898.1445,8920.43248612039,7817.207
87136,8237.79,8082.4214,8104.478,8266.105,8920.43248612039,7745.9146
87137,8397.46,8238.904,8259.567,8225.352,8920.43248612039,7993.7886
87138,8481.42,8291.466,8323.113,8090.881,8920.43248612039,8210.851
87139,8482.94,8440.351,8353.461,8244.631,8920.43248612039,8498.357
87140,8505.05,8480.74,8360.566,8421.527,8920.43248612039,8551.84
87141,8533.51,8492.817,8376.543,8559.955,8920.43248612039,8658.508
87142,8550.9,8572.663,8445.57,9115.363,8920.43248612039,8684.359
87143,8569.37,8598.23,8513.126,9049.489,8920.43248612039,8624.078
